srcs	trans	score
entrando	entering	0.825
filmado	filmed	0.9095238095238095
distritos	districts	0.9555555555555556
hogar	home	0.6333333333333333
agudizó	sharpened	0.4179894179894179
buzones	mailboxes	0.5873015873015873
ejecutivo	executive	0.8666666666666666
tuve	I had	0.0
procedimientos	procedures	0.8742857142857143
taxi	cab	0.5277777777777778
registrados	registered	0.9054545454545454
confiables	trustworthy	0.0
entusiasmo	enthusiasm	0.9533333333333333
piensa	think	0.5777777777777778
carbohidratos	carbohydrates	0.9384615384615385
despresurización	depressurization	0.8952380952380953
nuestros	our	0.6388888888888888
turistas	tourists	0.9249999999999999
entre	between	0.6761904761904761
visitar	to visit	0.7797619047619048
ocurrido	happened	0.41666666666666674
presas	prey	0.825
especializadas	specialized	0.777056277056277
estallara	will explode	0.41666666666666674
rechazaron	rejected	0.5583333333333333
salas	rooms	0.46666666666666656
causadas	caused	0.8916666666666667
puso	put	0.7222222222222222
cubría	covered	0.5396825396825397
comerciantes	merchants	0.7685185185185185
imprimiendo	printing	0.6265151515151516
distinto	different	0.6481481481481481
tomado	taken	0.5777777777777778
desinfectarse	disinfect	0.7762820512820513
recordó	remembered	0.6571428571428571
clave	key	0.0
ingresos	income	0.6388888888888888
aprobados	approved	0.7814814814814814
guion	script	0.4555555555555555
supuestas	supposed	0.6601851851851852
afectados	affected	0.8444444444444443
alza	rise	0.0
espacial	space	0.7666666666666666
impugnado	contested	0.4814814814814814
deja	let	0.5277777777777778
periodo	period	0.9714285714285714
tendría	would have	0.49523809523809526
convertiría	would convert	0.44522144522144513
ayudas	aids	0.775
rápido	Quick	0.4555555555555555
racionales	rational	0.8866666666666667
póker	poker	0.88
supuesta	supposed	0.6833333333333332
kits	kits	1.0
cual	which one	0.4537037037037037
estigma	stigma	0.9523809523809524
privada	private	0.8857142857142858
centímetros	centimeters	0.9272727272727274
cascos	helmets	0.4365079365079365
nosotros	U.S	0.0
recuperación	Recovery	0.611111111111111
obtienes	you get	0.5119047619047619
sobrellevar	endure	0.4797979797979799
demandas	demands	0.975
afirmaciones	affirmations	0.9111111111111112
​​al	To	0.0
plásticos	plastics	0.9074074074074073
operativas	operative	0.9377777777777778
reflejen	reflect	0.8678571428571429
infringiendo	infringing	0.9299999999999999
autista	autistic	0.9214285714285715
palitos	sticks	0.5396825396825397
fresas	strawberries	0.5
finos	fine	0.8483333333333334
tuits	tweets	0.7300000000000001
remuevan	stir	0.45833333333333326
perdí	I missed	0.0
recibido	received	0.825
tarde	late	0.6333333333333333
fundamentales	fundamental	0.9692307692307692
necesitaban	they needed	0.4545454545454546
evolucione	evolve	0.8666666666666667
usando	using	0.76
sueltos	loose	0.4476190476190476
criminal	criminal	1.0
oxígeno	oxygen	0.8793650793650793
consiste	consists	0.95
reclamaré	I will claim	0.41666666666666674
ayudará	help to	0.0
habitaremos	we will inhabit	0.3797979797979798
acróstico	acrostic	0.9189814814814814
llama	call	0.46666666666666656
concisión	conciseness	0.882828282828283
cancelación	cancellation	0.9136363636363637
finalmente	Finally	0.6571428571428571
audiencia	audience	0.9305555555555555
superaba	surpassed	0.6601851851851852
duración	duration	0.9
fondos	money	0.5777777777777778
informado	informed	0.9305555555555555
universales	universal	0.9636363636363636
estrangulamiento	constriction	0.5972222222222222
consenso	consensus	0.9305555555555555
asegurar	ensure	0.6388888888888888
aparecen	appear	0.8022222222222223
fabricante	maker	0.5333333333333333
posibles	possible	0.9416666666666667
cónyuges	spouses	0.4900793650793651
nombres	Names	0.6761904761904761
partidarios	supporters	0.6515151515151515
minería	mining	0.6428571428571429
prevenir	to prevent	0.7833333333333333
auspiciosos	auspicious	0.9436363636363637
medios	media	0.8933333333333334
asentamiento	settlement	0.7134920634920635
pulidos	polished	0.7417857142857143
protagonista	protagonist	0.9833333333333333
kit	kit	1.0
luces	lights	0.5777777777777778
transbordador	spacecraft	0.48589743589743595
dijo	said	0.5
bañadas	bathed	0.6428571428571429
paisajes	landscapes	0.7083333333333334
desempeñan	they play	0.5444444444444444
marines	marines	1.0
continúa	keep going	0.4833333333333334
cuadrado	square	0.625
coágulo	clot	0.5952380952380952
inmunológico	immune	0.5833333333333334
elementos	elements	0.9777777777777777
autoempleo	self-employment	0.5
consistentes	consistent	0.9666666666666667
kilómetro	kilometer	0.8962962962962963
golpear	hit	0.0
procedente	coming	0.48888888888888893
comunidades	communities	0.8727272727272728
ininterrumpidamente	uninterruptedly	0.6994152046783625
venido	I come	0.4444444444444444
desarrollar	develop	0.5616883116883117
afroestadounidenses	African Americans	0.5565875472996216
colinas	hills	0.565079365079365
arrancados	ripped	0.5111111111111111
proporcionen	provide	0.7972222222222223
compartido	shared	0.6
continuar	continue	0.9305555555555555
comparándolo	comparing it	0.8333333333333334
transferencias	transfers	0.9285714285714286
abrumado	overwhelmed	0.5492424242424242
alerta	alert	0.9666666666666667
mostraron	they showed	0.4242424242424241
similares	Similar	0.8412698412698413
salir	leave	0.46666666666666656
muerto	dead	0.4722222222222221
eventos	events	0.9714285714285714
mapas	maps	0.9533333333333333
llaman	they call	0.4259259259259258
barrio	neighborhood	0.5
cultura	culture	0.9428571428571428
válida	valid	0.8400000000000001
detestar	detest	0.95
frustración	frustration	0.9272727272727274
aglomerados	chipboards	0.5848484848484848
convertido	converted	0.9377777777777778
dispuesto	ready	0.4370370370370371
pedí	I asked	0.0
económico	economic	0.9305555555555555
afectaba	affected	0.8
tráfico	traffic	0.8476190476190477
históricamente	historically	0.8476190476190476
extraño	strange	0.6190476190476191
toma	taking	0.611111111111111
legado	legacy	0.8666666666666666
dicho	saying	0.4555555555555555
gobernador	governor	0.8866666666666667
volando	flying	0.5396825396825397
contingencia	contingency	0.9484848484848484
condicionan	condition	0.9232323232323232
agolpaban	crowded	0.4179894179894179
azulejo	tile	0.5952380952380952
respirador	respirator	0.96
trueque	barter	0.5396825396825397
patronas	patrons	0.975
dramáticamente	dramatically	0.6626984126984127
empresario	entrepreneur	0.5722222222222223
políticamente	politically	0.6773226773226773
centraron	focused	0.4179894179894179
cultivada	cultivated	0.9377777777777778
estricto	strict	0.9166666666666666
estadounidenses	americans	0.49629629629629624
acerca	about	0.4555555555555555
dirección	direction	0.9111111111111111
temí	I feared	0.45833333333333326
evidencias	evidence	0.915
ficción	fiction	0.8666666666666668
recuperar	recover	0.8296296296296296
gruesos	thick	0.0
interpretar	interpret	0.9636363636363636
estemos	let&#39;s be	0.5595238095238095
activó	active	0.9333333333333333
candidata	candidate	0.9555555555555556
aleta	fin	0.0
varios	various	0.9714285714285714
gastos	expenses	0.5277777777777778
desigualdades	inequalities	0.6596459096459096
solitaria	lonely	0.35185185185185186
sola	alone	0.46666666666666656
escribir	to write	0.5
ivermectina	ivermectin	0.9818181818181818
arreglos	arrangements	0.6944444444444445
primeras	first	0.3833333333333333
hospitalizado	hospitalized	0.9525641025641025
intereses	interests	0.9555555555555556
sintió	He felt	0.0
agraria	agrarian	0.975
llegado	arrived	0.4285714285714286
ocupado	occupied	0.8238095238095238
arresto	arrest	0.9714285714285714
podcast	podcast	1.0
considera	considers	0.9555555555555556
escocesa	Scottish	0.5833333333333334
epidemiológica	epidemiological	0.959047619047619
falla	failure	0.6761904761904761
colonias	colonies	0.95
íbamos	we were going	0.4145299145299146
terminaron	finished	0.4833333333333334
admitido	admitted	0.9
síntomas	symptoms	0.6833333333333332
mismos	themselves	0.6
interacción	interaction	0.9272727272727274
observatorio	observatory	0.9484848484848484
intactos	intact	0.95
trabajan	they work	0.412037037037037
desarrollando	developing	0.5615384615384615
viviendas	households	0.5444444444444444
chileno	Chilean	0.8095238095238096
evitar	avoid	0.5777777777777778
voluntad	Will	0.45833333333333326
ingresar	Enterokay	0.5648148148148148
eso	that	0.0
sensación	sensation	0.9111111111111111
dependiendo	depending	0.9232323232323232
orgulloso	proud	0.5333333333333333
empresas	Business	0.4722222222222221
tendríamos	we would have	0.48589743589743595
tengo	I have	0.0
afortunadamente	Fortunately	0.5868686868686869
picado	chopped	0.5396825396825397
síntesis	synthesis	0.8958333333333333
tiendo	I tend	0.7777777777777777
estoy	am	0.0
jugaban	they played	0.4112554112554112
causó	caused	0.8933333333333334
almuerzo	lunch	0.5499999999999999
nota	note	0.8833333333333334
sistema	system	0.8642857142857143
recopilaron	collected	0.436026936026936
acción	action	0.8222222222222222
carnes	meats	0.5777777777777778
estos	these	0.46666666666666656
hemos	we have	0.4476190476190476
atún	tuna	0.6666666666666666
habitual	habitual	1.0
muchos	Many	0.0
bromea	jokes	0.5777777777777778
investigador	investigator	0.9666666666666666
actualiza	update	0.5
cumplir	comply	0.7714285714285715
incierta	uncertain	0.8055555555555555
pasan	pass	0.8483333333333334
peligros	dangers	0.6071428571428571
mantendré	I will keep	0.40067340067340074
baño	bath	0.6666666666666666
encontraba	found	0.3666666666666667
edifico	I build	0.4285714285714286
sociedad	society	0.8678571428571429
“	&quot;	0.0
lupus	lupus	1.0
credo	creed	0.9066666666666667
retornar	return	0.8736111111111112
maximizar	maximize	0.9305555555555555
ustedes	you guys	0.5119047619047619
sin	without	0.4920634920634921
realizan	perform	0.3452380952380951
socios	partners	0.4305555555555556
gubernamentales	government	0.8
posiblemente	possibly	0.825
despegará	will take off	0.292022792022792
graduaron	they graduated	0.6984126984126983
manipulados	manipulated	0.9272727272727274
verbalizar	verbalize	0.9377777777777778
bajo	low	0.0
abierta	open	0.4642857142857142
estiman	estimate	0.9214285714285715
cambiado	changed	0.6011904761904762
nervioso	nervous	0.9214285714285715
botones	buttons	0.8285714285714287
efectiva	effective	0.9074074074074073
estereotipos	stereotypes	0.7808080808080807
relacionado	related	0.8337662337662337
diciéndome	telling me	0.6
desechables	disposable	0.7436363636363637
vuelven	come back	0.4179894179894179
nacida	born	0.0
eliminara	remove	0.5185185185185185
quisiera	I would like	0.4722222222222221
sus	their	0.0
establezca	establish	0.8533333333333333
rocas	rocks	0.9066666666666667
somos	we are	0.0
lenguaje	language	0.8500000000000001
elogiados	praised	0.47619047619047605
contagiar	spread	0.4259259259259258
agujero	hole	0.4642857142857142
científicas	scientific	0.8007575757575758
devastando	devastating	0.9054545454545454
historias	stories	0.7301587301587301
salieron	They left	0.32407407407407407
destaca	stands out	0.4904761904761905
asegurarnos	make sure	0.6033670033670034
martes	Tuesday	0.5396825396825397
primer	first	0.4111111111111112
diferencias	differences	0.9151515151515153
atrás	behind	0.0
expresión	expression	0.9377777777777778
deberá	shall	0.0
cocinar	Cook	0.4642857142857142
obedece	obey	0.8083333333333333
tuvo	He had	0.0
faltó	short	0.46666666666666656
aglomeraron	agglomerated	0.8383838383838385
inmunidad	immunity	0.6601851851851852
múltiple	multiple	0.9249999999999999
intensamente	intensely	0.8722222222222222
revelar	to reveal	0.7566137566137566
mitad	half	0.0
medida	measure	0.5396825396825397
gotero	dropper	0.6428571428571429
funcionan	do they work	0.39814814814814814
colaborado	collaborated	0.9183333333333333
posteriores	later	0.6242424242424242
ideales	ideal	0.9428571428571428
centroamericano	Central American	0.85
estimaciones	estimates	0.9111111111111111
sucesión	succession	0.9008333333333334
transformadores	transformers	0.9433333333333334
táctil	tactile	0.8642857142857143
transmitido	transmitted	0.9272727272727274
dueños	owners	0.5555555555555555
ría	estuary	0.4920634920634921
fondo	background	0.43333333333333335
mató	killed	0.0
trágico	tragic	0.8793650793650793
notaron	they noticed	0.4484126984126984
días	days	0.8500000000000001
judicial	judicial	1.0
insoportables	unbearable	0.6316239316239316
seguir	follow	0.0
levantado	gotten up	0.4444444444444444
surgen	arise	0.5777777777777778
ganando	winning	0.5238095238095238
surgido	emerged	0.6190476190476191
transportado	transported	0.9484848484848484
penuria	penury	0.9095238095238095
condado	county	0.6428571428571429
afronta	face	0.4285714285714286
introdujo	introduced	0.8955555555555555
protestar	to protest	0.683068783068783
expulsarlas	eject them	0.396969696969697
células	cells	0.8114285714285714
serio	I laughed	0.0
sanitario	sanitary	0.9305555555555555
brindando	toasting	0.45833333333333326
confió	trusted	0.0
incluida	included	0.9
previsto	provided	0.6666666666666666
casa	House	0.4833333333333334
durar	to last	0.4476190476190476
contada	counted	0.8476190476190477
divulgados	disclosed	0.76
proporcionan	provide	0.6349206349206349
mediados	mid	0.6805555555555555
bioingeniería	bioengineering	0.8716783216783217
bloqueando	blocking	0.6333333333333333
dragar	dredge	0.6666666666666666
lanzaaguas	water launcher	0.47857142857142865
hacer	do	0.0
afroestadounidense	African American	0.5231481481481481
presidencia	presidency	0.9436363636363637
contamos	we count	0.5
invaluable	priceless	0.5444444444444444
descubrí	I discovered	0.611111111111111
sed	thirst	0.0
calles	streets	0.5396825396825397
salvajes	wild	0.45833333333333326
bienvenido	welcome	0.49523809523809526
metro	meter	0.9066666666666667
creado	created	0.9095238095238095
exagerando	exaggerating	0.8933333333333334
quirúrgica	surgical	0.7277777777777779
matemáticas	maths	0.6242424242424242
pensemos	let&#39;s think	0.461111111111111
refuercen	reinforce	0.8222222222222222
equipamientos	equipments	0.9538461538461538
inclusión	inclusion	0.9555555555555556
nuevo	new	0.6888888888888888
materializado	materialized	0.9525641025641025
estuvo	he was	0.4444444444444444
aeropuerto	airport	0.7871428571428571
internamente	internally	0.8566666666666667
estancia	stay	0.7083333333333334
defendiendo	defending	0.9232323232323232
nativa	native	0.9333333333333333
entrenaron	they trained	0.5055555555555555
contrario	contrary	0.9305555555555555
aborígenes	aboriginal	0.8400000000000001
ingenio	ingenuity	0.9047619047619048
autismo	autism	0.9714285714285714
mejorando	getting better	0.4550264550264551
roja	red	0.5277777777777778
organizado	organized	0.9377777777777778
dará	give to	0.0
leyó	read	0.5
torno	turnstile	0.6444444444444445
hablaba	she spoke	0.4179894179894179
influencia	influence	0.9377777777777778
rico	rich	0.8833333333333334
son	They are	0.0
aseguró	assured	0.7714285714285715
piedras	stones	0.5396825396825397
haciendo	doing	0.5499999999999999
suspendían	suspended	0.8955555555555555
oficiales	officers	0.8444444444444443
hospitalaria	hospitable	0.8933333333333334
desencadenados	triggered	0.5158730158730158
dijimos	we said	0.4285714285714286
discriminados	discriminated	0.9384615384615385
ciudadanas	citizens	0.6333333333333333
aprender	to learn	0.4722222222222221
estudió	study	0.7904761904761904
densidad	density	0.8678571428571429
peticiones	petitions	0.9377777777777778
sufre	suffers	0.8866666666666667
